DOI,  "DOI_Stub"
10.1021/Jp108715q, 10.1021jp108715q
10.1021/Jp1092724, 10.1021jp1092724
10.1021/Jp111800c, 10.1021jp111800c
10.1021/Jp200321y, 10.1021jp200321y
10.1021/Jp200638n, 10.1021jp200638n
10.1021/Jp202147m, 10.1021jp202147m
10.1021/Jp202572w, 10.1021jp202572w
10.1021/jp202633t, 10.1021jp202633t
10.1021/Jp203607s, 10.1021jp203607s
10.1021/Jp2039527, 10.1021jp2039527
10.1021/Jp205369t, 10.1021jp205369t
10.1021/jp205497s, 10.1021jp205497s
10.1021/Jp206002d, 10.1021jp206002d
10.1021/Jp206821f, 10.1021jp206821f
10.1021/jp206959k, 10.1021jp206959k
10.1021/Jp207326d, 10.1021jp207326d
10.1021/Jp207411b, 10.1021jp207411b
10.1021/Jp2080622, 10.1021jp2080622
10.1021/jp208766u, 10.1021jp208766u
10.1021/Jp2090878, 10.1021jp2090878
10.1021/Jp209335y, 10.1021jp209335y
10.1021/jp209512n, 10.1021jp209512n
10.1021/Jp209541e, 10.1021jp209541e
10.1021/Jp209895d, 10.1021jp209895d
10.1021/Jp210240x, 10.1021jp210240x
10.1021/Jp210975x, 10.1021jp210975x
10.1021/Jp2112389, 10.1021jp2112389
10.1021/Jp211280m, 10.1021jp211280m
10.1021/Jp211563e, 10.1021jp211563e
10.1021/Jp300961j, 10.1021jp300961j
10.1021/jp301375s, 10.1021jp301375s
10.1021/jp301729x, 10.1021jp301729x
10.1021/Jp302356q, 10.1021jp302356q
10.1021/jp302433b, 10.1021jp302433b
10.1021/Jp303274m, 10.1021jp303274m
10.1021/Jp303686m, 10.1021jp303686m
10.1021/Jp303790r, 10.1021jp303790r
10.1021/jp304631m, 10.1021jp304631m
10.1021/Jp3046356, 10.1021jp3046356
10.1021/Jp3052938, 10.1021jp3052938
10.1021/Jp305524f, 10.1021jp305524f
10.1021/Jp305890s, 10.1021jp305890s
10.1021/Jp305949q, 10.1021jp305949q
10.1021/Jp306084t, 10.1021jp306084t
10.1021/Jp3062527, 10.1021jp3062527
10.1021/Jp306828x, 10.1021jp306828x
10.1021/Jp307319u, 10.1021jp307319u
10.1021/jp307865n, 10.1021jp307865n
10.1021/Jp308525k, 10.1021jp308525k
10.1021/Jp308657x, 10.1021jp308657x
10.1021/Jp3099768, 10.1021jp3099768
10.1021/Jp310517r, 10.1021jp310517r
10.1021/Jp3107167, 10.1021jp3107167
10.1021/Jp3108182, 10.1021jp3108182
10.1021/Jp311118x, 10.1021jp311118x
10.1021/Jp311601q, 10.1021jp311601q
10.1021/Jp400480q, 10.1021jp400480q
10.1021/Jp401600v, 10.1021jp401600v
10.1021/Jp401923v, 10.1021jp401923v
10.1021/Jp402304a, 10.1021jp402304a
10.1021/Jp402440u, 10.1021jp402440u
10.1021/Jp402488r, 10.1021jp402488r
10.1021/Jp4031046, 10.1021jp4031046
10.1021/jp403477y, 10.1021jp403477y
10.1021/jp403624c, 10.1021jp403624c
10.1021/jp4037183, 10.1021jp4037183
10.1021/Jp404474h, 10.1021jp404474h
10.1021/Jp4053538, 10.1021jp4053538
10.1021/Jp405509m, 10.1021jp405509m
10.1021/Jp405857p, 10.1021jp405857p
10.1021/Jp407176j, 10.1021jp407176j
10.1021/Jp407792a, 10.1021jp407792a
10.1021/Jp410152p, 10.1021jp410152p
10.1021/jp4104273, 10.1021jp4104273
10.1021/jp4110097, 10.1021jp4110097
10.1021/Jp411536d, 10.1021jp411536d
10.1021/Jp412433a, 10.1021jp412433a
10.1021/Jp500313j, 10.1021jp500313j
10.1021/Jp501495f, 10.1021jp501495f
10.1021/Jp503210h, 10.1021jp503210h
10.1021/Jp503778m, 10.1021jp503778m
10.1021/Jp506335x, 10.1021jp506335x
10.1021/Jp5081466, 10.1021jp5081466
10.1021/Jp508249c, 10.1021jp508249c
10.1021/Jp509672c, 10.1021jp509672c
10.1021/jp510253m, 10.1021jp510253m
10.1021/jp512596u, 10.1021jp512596u
10.1021/jp512870p, 10.1021jp512870p
10.1021/Jp7097153, 10.1021jp7097153
10.1021/Jp7100094, 10.1021jp7100094
10.1021/Jp710011b, 10.1021jp710011b
10.1021/Jp710746b, 10.1021jp710746b
10.1021/Jp711326g, 10.1021jp711326g
10.1021/Jp800832b, 10.1021jp800832b
10.1021/Jp800981f, 10.1021jp800981f
10.1021/Jp803714j, 10.1021jp803714j
10.1021/jp8046467, 10.1021jp8046467
10.1021/Jp805923k, 10.1021jp805923k
10.1021/Jp806363w, 10.1021jp806363w
10.1021/Jp808470s, 10.1021jp808470s
10.1021/Jp809539w, 10.1021jp809539w
10.1021/Jp809872w, 10.1021jp809872w
10.1021/Jp810209t, 10.1021jp810209t
10.1021/Jp811190g, 10.1021jp811190g
10.1021/Jp811418r, 10.1021jp811418r
10.1021/Jp9006747, 10.1021jp9006747
10.1021/Jp901988e, 10.1021jp901988e
10.1021/Jp902520p, 10.1021jp902520p
10.1021/Jp902736z, 10.1021jp902736z
10.1021/Jp903735m, 10.1021jp903735m
10.1021/Jp904170s, 10.1021jp904170s
10.1021/Jp904267a, 10.1021jp904267a
10.1021/Jp904872f, 10.1021jp904872f
10.1021/Jp9063017, 10.1021jp9063017
10.1021/Jp906417z, 10.1021jp906417z
10.1021/Jp907241y, 10.1021jp907241y
10.1021/Jp908202s, 10.1021jp908202s
10.1021/jp9082147, 10.1021jp9082147
10.1021/Jp908247w, 10.1021jp908247w
10.1021/Jp908978q, 10.1021jp908978q
10.1021/Jp9103068, 10.1021jp9103068
10.1021/Jp910522h, 10.1021jp910522h
10.1021/Jp9106525, 10.1021jp9106525
10.1021/Jp911043r, 10.1021jp911043r
10.1021/Jp911477a, 10.1021jp911477a
10.1021/Jp911484g, 10.1021jp911484g
10.1021/Jp911733e, 10.1021jp911733e
10.1021/jp911996h, 10.1021jp911996h
10.1021/Jp992521i, 10.1021jp992521i
10.1021/Jp993777r, 10.1021jp993777r
10.1021/Jz101665x, 10.1021jz101665x
10.1021/Jz300292y, 10.1021jz300292y
10.1021/Jz3008485, 10.1021jz3008485
10.1021/Jz300855a, 10.1021jz300855a
10.1021/Jz9003087, 10.1021jz9003087
10.1021/la00001a042, 10.1021la00001a042
10.1021/la00010a059, 10.1021la00010a059
10.1021/la00049a033, 10.1021la00049a033
10.1021/la00050a030, 10.1021la00050a030
10.1021/la010232r, 10.1021la010232r
10.1021/la0155855, 10.1021la0155855
10.1021/La020319s, 10.1021la020319s
10.1021/la020976k, 10.1021la020976k
10.1021/la0258648, 10.1021la0258648
10.1021/La034766z, 10.1021la034766z
10.1021/la035047n, 10.1021la035047n
10.1021/La0355500, 10.1021la0355500
10.1021/La035556p, 10.1021la035556p
10.1021/la036430v, 10.1021la036430v
10.1021/la047165w, 10.1021la047165w
10.1021/la0486483, 10.1021la0486483
10.1021/la052127d, 10.1021la052127d
10.1021/la052237k, 10.1021la052237k
10.1021/la052545i, 10.1021la052545i
10.1021/La052843f, 10.1021la052843f
10.1021/la060898r, 10.1021la060898r
10.1021/la061140a, 10.1021la061140a
10.1021/La061149c, 10.1021la061149c
10.1021/La061871a, 10.1021la061871a
10.1021/La100423a, 10.1021la100423a
10.1021/La100509g, 10.1021la100509g
10.1021/La100601a, 10.1021la100601a
10.1021/La101377u, 10.1021la101377u
10.1021/La102359q, 10.1021la102359q
10.1021/la1024857, 10.1021la1024857
10.1021/La102582g, 10.1021la102582g
10.1021/La102831e, 10.1021la102831e
10.1021/La103590t, 10.1021la103590t
10.1021/La1045207, 10.1021la1045207
10.1021/La200094x, 10.1021la200094x
10.1021/La201008v, 10.1021la201008v
10.1021/La2017424, 10.1021la2017424
10.1021/La201769x, 10.1021la201769x
10.1021/La202842m, 10.1021la202842m
10.1021/La202924y, 10.1021la202924y
10.1021/La2030473, 10.1021la2030473
10.1021/La203374a, 10.1021la203374a
10.1021/La205152f, 10.1021la205152f
10.1021/La3004118, 10.1021la3004118
10.1021/La3009514, 10.1021la3009514
10.1021/La301215y, 10.1021la301215y
10.1021/La302050m, 10.1021la302050m
10.1021/la302195m, 10.1021la302195m
10.1021/La302537d, 10.1021la302537d
10.1021/La302695q, 10.1021la302695q
10.1021/La302824j, 10.1021la302824j
10.1021/La302869m, 10.1021la302869m
10.1021/La304147j, 10.1021la304147j
10.1021/La304151r, 10.1021la304151r
10.1021/la3048938, 10.1021la3048938
10.1021/La400352r, 10.1021la400352r
10.1021/la4004998, 10.1021la4004998
10.1021/la401033u, 10.1021la401033u
10.1021/La401446s, 10.1021la401446s
10.1021/La401471g, 10.1021la401471g
10.1021/La4027128, 10.1021la4027128
10.1021/la402762v, 10.1021la402762v
10.1021/La503269f, 10.1021la503269f
10.1021/La7011205, 10.1021la7011205
10.1021/La701736m, 10.1021la701736m
10.1021/La702466d, 10.1021la702466d
10.1021/la7034938, 10.1021la7034938
10.1021/La703864a, 10.1021la703864a
10.1021/La800369s, 10.1021la800369s
10.1021/La800555x, 10.1021la800555x
10.1021/La800803w, 10.1021la800803w
10.1021/La8008656, 10.1021la8008656
10.1021/la801350h, 10.1021la801350h
10.1021/La803014k, 10.1021la803014k
10.1021/La803042z, 10.1021la803042z
10.1021/La803074g, 10.1021la803074g
10.1021/La803085h, 10.1021la803085h
10.1021/La803666t, 10.1021la803666t
10.1021/La803788u, 10.1021la803788u
10.1021/la803818p, 10.1021la803818p
10.1021/La900283t, 10.1021la900283t
10.1021/la901107s, 10.1021la901107s
10.1021/La9020383, 10.1021la9020383
10.1021/la902192a, 10.1021la902192a
10.1021/La9026656, 10.1021la9026656
10.1021/La9026943, 10.1021la9026943
10.1021/la903549f, 10.1021la903549f
10.1021/la950969e, 10.1021la950969e
10.1021/la951510n, 10.1021la951510n
10.1021/la960984z, 10.1021la960984z
10.1021/la971082g, 10.1021la971082g
10.1021/la980492h, 10.1021la980492h
10.1021/la980946a, 10.1021la980946a
10.1021/La981341h, 10.1021la981341h
10.1021/la9814337, 10.1021la9814337
10.1021/la9904298, 10.1021la9904298
10.1021/La990756f, 10.1021la990756f
10.1021/la990785q, 10.1021la990785q
10.1021/la991011c, 10.1021la991011c
10.1021/La9912500, 10.1021la9912500
10.1021/la991515a, 10.1021la991515a
10.1021/la991670p, 10.1021la991670p
10.1021/Nl0341281, 10.1021nl0341281
10.1021/Nl072941g, 10.1021nl072941g
10.1021/Nl903068a, 10.1021nl903068a
10.1021/Nn100962r, 10.1021nn100962r
10.1021/Nn405420t, 10.1021nn405420t
10.1021/nn500265f, 10.1021nn500265f
10.1021/Nn5027092, 10.1021nn5027092
10.1021/Nn901132k, 10.1021nn901132k
10.1021/Om100703c, 10.1021om100703c
10.1021/Sc300036p, 10.1021sc300036p
10.1023/a:1008914703884, 10.1023a1008914703884
10.1023/a:1008917308002, 10.1023a1008917308002
10.1023/a:1026223914143, 10.1023a1026223914143
10.1038/nature15732, 10.1038nature15732
10.1038/Nchem.1003, 10.1038nchem.1003
10.1038/Nchem.1192, 10.1038nchem.1192
10.1038/Nchem.1432, 10.1038nchem.1432
10.1038/Nchem.1457, 10.1038nchem.1457
10.1038/Nchem.1871, 10.1038nchem.1871
10.1038/Nchem.1982, 10.1038nchem.1982
10.1038/nchem.2114, 10.1038nchem.2114
10.1038/nchem.2352, 10.1038nchem.2352
10.1038/nchem.2444, 10.1038nchem.2444
10.1038/Nchem.254, 10.1038nchem.254
10.1038/Nchem.333, 10.1038nchem.333
10.1038/Nchem.548, 10.1038nchem.548
10.1038/Nchem.627, 10.1038nchem.627
10.1038/Nchem.684, 10.1038nchem.684
10.1038/nchem.695, 10.1038nchem.695
10.1038/Nchem.834, 10.1038nchem.834
10.1038/Ncomms1170, 10.1038ncomms1170
10.1038/Ncomms1206, 10.1038ncomms1206
10.1038/Ncomms1405, 10.1038ncomms1405
10.1038/Ncomms1618, 10.1038ncomms1618
10.1038/Ncomms1956, 10.1038ncomms1956
10.1038/Ncomms3344, 10.1038ncomms3344
10.1038/Ncomms6979, 10.1038ncomms6979
10.1038/ncomms8221, 10.1038ncomms8221
10.1038/ncomms8328, 10.1038ncomms8328
10.1038/Ncomms8575, 10.1038ncomms8575
10.1038/ncomms9697, 10.1038ncomms9697
10.1038/Nmat1827, 10.1038nmat1827
10.1038/Nmat1927, 10.1038nmat1927
10.1038/Nmat2808, 10.1038nmat2808
10.1038/Nmat3104, 10.1038nmat3104
10.1038/Nmat3343, 10.1038nmat3343
10.1038/nmat4113, 10.1038nmat4113
10.1038/nmat4611, 10.1038nmat4611
10.1038/s41467-018-07720-x, 10.1038s4146701807720x
10.1038/s41557-019-0238-5, 10.1038s4155701902385
10.1038/s41598-017-10518-4, 10.1038s41598017105184
10.1038/s41598-017-12982-4, 10.1038s41598017129824
10.1038/Srep01882, 10.1038srep01882
10.1038/Srep02420, 10.1038srep02420
10.1038/Srep05711, 10.1038srep05711
10.1038/Srep05761, 10.1038srep05761
10.1038/Srep06247, 10.1038srep06247
10.1038/Srep07304, 10.1038srep07304
10.1038/srep12045, 10.1038srep12045
10.1038/srep15186, 10.1038srep15186
10.1038/srep16613, 10.1038srep16613
10.1039/B007281h, 10.1039b007281h
10.1039/B316963d, 10.1039b316963d
10.1039/B406051b, 10.1039b406051b
10.1039/B503667d, 10.1039b503667d
10.1039/B505916j, 10.1039b505916j
10.1039/B515434k, 10.1039b515434k
10.1039/B601811d, 10.1039b601811d
10.1039/B610621h, 10.1039b610621h
10.1039/B613378a, 10.1039b613378a
10.1039/B618773k, 10.1039b618773k
10.1039/B702986a, 10.1039b702986a
10.1039/B703502k, 10.1039b703502k
10.1039/B703608f, 10.1039b703608f
10.1039/B704977c, 10.1039b704977c
10.1039/B706432b, 10.1039b706432b
10.1039/B712485f, 10.1039b712485f
10.1039/B714160b, 10.1039b714160b
10.1039/B802809e, 10.1039b802809e
10.1039/B804343d, 10.1039b804343d
10.1039/B805117h, 10.1039b805117h
10.1039/B805473h, 10.1039b805473h
10.1039/B805785k, 10.1039b805785k
10.1039/B806616g, 10.1039b806616g
10.1039/B807250g, 10.1039b807250g
10.1039/B807470d, 10.1039b807470d
10.1039/B807471b, 10.1039b807471b
10.1039/B810574j, 10.1039b810574j
10.1039/B811034d, 10.1039b811034d
10.1039/B812097h, 10.1039b812097h
10.1039/B814498b, 10.1039b814498b
10.1039/B816359f, 10.1039b816359f
10.1039/B817563b, 10.1039b817563b
10.1039/B818648k, 10.1039b818648k
10.1039/B819559e, 10.1039b819559e
10.1039/B822163d, 10.1039b822163d
10.1039/B822607e, 10.1039b822607e
10.1039/B900085b, 10.1039b900085b
10.1039/B903932e, 10.1039b903932e
10.1039/B904280f, 10.1039b904280f
10.1039/B905138d, 10.1039b905138d
10.1039/B906605e, 10.1039b906605e
10.1039/B906728k, 10.1039b906728k
10.1039/B907149k, 10.1039b907149k
10.1039/B908862h, 10.1039b908862h
10.1039/B909250a, 10.1039b909250a
10.1039/B909861e, 10.1039b909861e
10.1039/B910175f, 10.1039b910175f
10.1039/B910228k, 10.1039b910228k
10.1039/B911481e, 10.1039b911481e
10.1039/B913067e, 10.1039b913067e
10.1039/B917046d, 10.1039b917046d
10.1039/B921558a, 10.1039b921558a
10.1039/B922528e, 10.1039b922528e
10.1039/B922991d, 10.1039b922991d
10.1039/B924181g, 10.1039b924181g
10.1039/B924657f, 10.1039b924657f
10.1039/B925088c, 10.1039b925088c
10.1039/B925769a, 10.1039b925769a
10.1039/B925903a, 10.1039b925903a
10.1039/B927113a, 10.1039b927113a
10.1039/B927200c, 10.1039b927200c
10.1039/B927486C, 10.1039b927486c
10.1039/B927499e, 10.1039b927499e
10.1039/C000931h, 10.1039c000931h
10.1039/C001173h, 10.1039c001173h
10.1039/C001485k, 10.1039c001485k
10.1039/C001964j, 10.1039c001964j
10.1039/C002088e, 10.1039c002088e
10.1039/C002767g, 10.1039c002767g
10.1039/C0cc00027b, 10.1039c0cc00027b
10.1039/C0cc00091d, 10.1039c0cc00091d
10.1039/C0cc00148a, 10.1039c0cc00148a
10.1039/C0cc00779j, 10.1039c0cc00779j
10.1039/C0cc01031f, 10.1039c0cc01031f
10.1039/C0cc01106a, 10.1039c0cc01106a
10.1039/C0cc01578d, 10.1039c0cc01578d
10.1039/C0cc02194f, 10.1039c0cc02194f
10.1039/C0cc02271c, 10.1039c0cc02271c
10.1039/C0cc02273j, 10.1039c0cc02273j
10.1039/C0cc02496a, 10.1039c0cc02496a
10.1039/C0cc02589e, 10.1039c0cc02589e
10.1039/C0cc02771e, 10.1039c0cc02771e
10.1039/C0cc02808h, 10.1039c0cc02808h
10.1039/C0cc02942d, 10.1039c0cc02942d
10.1039/C0cc03453c, 10.1039c0cc03453c
10.1039/C0cc03506h, 10.1039c0cc03506h
10.1039/C0cc03540h, 10.1039c0cc03540h
10.1039/C0cc04089d, 10.1039c0cc04089d
10.1039/C0cc04689b, 10.1039c0cc04689b
10.1039/C0cc04759g, 10.1039c0cc04759g
10.1039/C0cc05199c, 10.1039c0cc05199c
10.1039/C0cc05278g, 10.1039c0cc05278g
10.1039/C0cc05559j, 10.1039c0cc05559j
10.1039/C0ce00135j, 10.1039c0ce00135j
10.1039/C0ce00150c, 10.1039c0ce00150c
10.1039/C0ce00486c, 10.1039c0ce00486c
10.1039/C0ce00775g, 10.1039c0ce00775g
10.1039/C0cp01703e, 10.1039c0cp01703e
10.1039/C0cp01873b, 10.1039c0cp01873b
10.1039/C0dt00233j, 10.1039c0dt00233j
10.1039/C0dt00392a, 10.1039c0dt00392a
10.1039/C0dt01483d, 10.1039c0dt01483d
10.1039/C0dt01531h, 10.1039c0dt01531h
10.1039/C0ee00700e, 10.1039c0ee00700e
10.1039/C0fd00010h, 10.1039c0fd00010h
10.1039/C0jm01125h, 10.1039c0jm01125h
10.1039/C0jm02891f, 10.1039c0jm02891f
10.1039/C0nj00217h, 10.1039c0nj00217h
10.1039/C0nj00836b, 10.1039c0nj00836b
10.1039/C0sc00179a, 10.1039c0sc00179a
10.1039/C0sc00272k, 10.1039c0sc00272k
10.1039/C1cc00047k, 10.1039c1cc00047k
10.1039/C1cc10754b, 10.1039c1cc10754b
10.1039/C1cc10897b, 10.1039c1cc10897b
10.1039/C1cc10899a, 10.1039c1cc10899a
10.1039/C1cc10990a, 10.1039c1cc10990a
10.1039/C1cc11054c, 10.1039c1cc11054c
10.1039/C1cc11416f, 10.1039c1cc11416f
10.1039/C1cc11618e, 10.1039c1cc11618e
10.1039/C1cc11738f, 10.1039c1cc11738f
10.1039/C1cc11832c, 10.1039c1cc11832c
10.1039/C1cc12278a, 10.1039c1cc12278a
10.1039/C1cc12858b, 10.1039c1cc12858b
10.1039/C1cc12891d, 10.1039c1cc12891d
10.1039/C1cc13170b, 10.1039c1cc13170b
10.1039/C1cc13431k, 10.1039c1cc13431k
10.1039/C1cc13877d, 10.1039c1cc13877d
10.1039/C1cc14118j, 10.1039c1cc14118j
10.1039/C1cc14685h, 10.1039c1cc14685h
10.1039/c1cc14836b, 10.1039c1cc14836b
10.1039/C1cc14893a, 10.1039c1cc14893a
10.1039/C1cc15589j, 10.1039c1cc15589j
10.1039/C1cc15687j, 10.1039c1cc15687j
10.1039/C1cc15962c, 10.1039c1cc15962c
10.1039/C1cc16261f, 10.1039c1cc16261f
10.1039/C1ce05103b, 10.1039c1ce05103b
10.1039/C1ce05110e, 10.1039c1ce05110e
10.1039/C1ce05124e, 10.1039c1ce05124e
10.1039/C1ce05376k, 10.1039c1ce05376k
10.1039/C1ce05429e, 10.1039c1ce05429e
10.1039/C1ce05446e, 10.1039c1ce05446e
10.1039/C1ce05468f, 10.1039c1ce05468f
10.1039/C1ce05780d, 10.1039c1ce05780d
10.1039/C1ce05847a, 10.1039c1ce05847a
10.1039/C1ce06138k, 10.1039c1ce06138k
10.1039/C1ce06274c, 10.1039c1ce06274c
10.1039/C1cp20168a, 10.1039c1cp20168a
10.1039/C1cp20502a, 10.1039c1cp20502a
10.1039/C1cp21778j, 10.1039c1cp21778j
10.1039/C1cp23434j, 10.1039c1cp23434j
10.1039/C1dt10554j, 10.1039c1dt10554j
10.1039/C1dt10682a, 10.1039c1dt10682a
10.1039/C1dt10683j, 10.1039c1dt10683j
10.1039/C1dt10901d, 10.1039c1dt10901d
10.1039/C1dt10956a, 10.1039c1dt10956a
10.1039/C1dt11431j, 10.1039c1dt11431j
10.1039/C1dt11700a, 10.1039c1dt11700a
10.1039/c1ee01380g, 10.1039c1ee01380g
10.1039/C1ee01426a, 10.1039c1ee01426a
10.1039/c1ee01720a, 10.1039c1ee01720a
10.1039/C1ee02234b, 10.1039c1ee02234b
10.1039/C1fd00006c, 10.1039c1fd00006c
10.1039/C1gc15726d, 10.1039c1gc15726d
10.1039/C1jm10264h, 10.1039c1jm10264h
10.1039/C1jm10394f, 10.1039c1jm10394f
10.1039/C1jm10451a, 10.1039c1jm10451a
10.1039/C1jm12834e, 10.1039c1jm12834e
10.1039/C1jm12859k, 10.1039c1jm12859k
10.1039/C1jm13343h, 10.1039c1jm13343h
10.1039/C1nr10944h, 10.1039c1nr10944h
10.1039/C1sc00260k, 10.1039c1sc00260k
10.1039/C1sc00354b, 10.1039c1sc00354b
10.1039/C1sc00591j, 10.1039c1sc00591j
10.1039/C2an35429b, 10.1039c2an35429b
10.1039/C2cc16231h, 10.1039c2cc16231h
10.1039/C2cc16877d, 10.1039c2cc16877d
10.1039/C2cc16923a, 10.1039c2cc16923a
10.1039/C2cc17005a, 10.1039c2cc17005a
10.1039/C2cc17168f, 10.1039c2cc17168f
10.1039/C2cc31075a, 10.1039c2cc31075a
10.1039/C2cc31792c, 10.1039c2cc31792c
10.1039/C2cc31821k, 10.1039c2cc31821k
10.1039/C2cc32103c, 10.1039c2cc32103c
10.1039/C2cc32120c, 10.1039c2cc32120c
10.1039/C2cc33023g, 10.1039c2cc33023g
10.1039/C2cc33583b, 10.1039c2cc33583b
10.1039/C2cc34196d, 10.1039c2cc34196d
10.1039/c2cc34276f, 10.1039c2cc34276f
10.1039/C2cc34380k, 10.1039c2cc34380k
10.1039/C2cc34416e, 10.1039c2cc34416e
10.1039/C2cc34482c, 10.1039c2cc34482c
10.1039/C2cc34493a, 10.1039c2cc34493a
10.1039/C2cc34622b, 10.1039c2cc34622b
10.1039/C2cc34782b, 10.1039c2cc34782b
10.1039/C2cc34840c, 10.1039c2cc34840c
10.1039/C2cc34893d, 10.1039c2cc34893d
10.1039/c2cc34921c, 10.1039c2cc34921c
10.1039/C2cc35068h, 10.1039c2cc35068h
10.1039/C2cc35348b, 10.1039c2cc35348b
10.1039/C2cc35461f, 10.1039c2cc35461f
10.1039/C2cc35691k, 10.1039c2cc35691k
10.1039/C2cc35729a, 10.1039c2cc35729a
10.1039/C2cc35739a, 10.1039c2cc35739a
10.1039/C2cc36153a, 10.1039c2cc36153a
10.1039/C2cc36220a, 10.1039c2cc36220a
10.1039/C2cc36713k, 10.1039c2cc36713k
10.1039/c2cc37174j, 10.1039c2cc37174j
10.1039/C2cc38366g, 10.1039c2cc38366g
10.1039/C2ce05948g, 10.1039c2ce05948g
10.1039/C2ce06372g, 10.1039c2ce06372g
10.1039/C2ce06384k, 10.1039c2ce06384k
10.1039/C2ce06608d, 10.1039c2ce06608d
10.1039/C2ce06620c, 10.1039c2ce06620c
10.1039/C2ce06666a, 10.1039c2ce06666a
10.1039/C2ce25092f, 10.1039c2ce25092f
10.1039/C2ce25484k, 10.1039c2ce25484k
10.1039/C2ce25715g, 10.1039c2ce25715g
10.1039/C2ce26138c, 10.1039c2ce26138c
10.1039/C2ce26400e, 10.1039c2ce26400e
10.1039/C2ce26436f, 10.1039c2ce26436f
10.1039/C2ce26487k, 10.1039c2ce26487k
10.1039/C2ce26611c, 10.1039c2ce26611c
10.1039/C2ce26636a, 10.1039c2ce26636a
10.1039/C2ce26701b, 10.1039c2ce26701b
10.1039/C2cp23146h, 10.1039c2cp23146h
10.1039/C2cp23839j, 10.1039c2cp23839j
10.1039/c2cp23972h, 10.1039c2cp23972h
10.1039/C2cp42137b, 10.1039c2cp42137b
10.1039/C2cp44436d, 10.1039c2cp44436d
10.1039/C2dt00057a, 10.1039c2dt00057a
10.1039/C2dt11815g, 10.1039c2dt11815g
10.1039/C2dt11992g, 10.1039c2dt11992g
10.1039/C2dt12011a, 10.1039c2dt12011a
10.1039/C2dt12102f, 10.1039c2dt12102f
10.1039/C2dt12198k, 10.1039c2dt12198k
10.1039/C2dt12311h, 10.1039c2dt12311h
10.1039/C2dt12463g, 10.1039c2dt12463g
10.1039/C2dt30138e, 10.1039c2dt30138e
10.1039/C2dt30672g, 10.1039c2dt30672g
10.1039/C2dt30935a, 10.1039c2dt30935a
10.1039/C2dt30950e, 10.1039c2dt30950e
10.1039/C2dt31112g, 10.1039c2dt31112g
10.1039/C2dt31329d, 10.1039c2dt31329d
10.1039/C2dt31427d, 10.1039c2dt31427d
10.1039/C2dt31779f, 10.1039c2dt31779f
10.1039/C2dt31844j, 10.1039c2dt31844j
10.1039/C2dt31905e, 10.1039c2dt31905e
10.1039/C2dt31968c, 10.1039c2dt31968c
10.1039/C2dt32138f, 10.1039c2dt32138f
10.1039/C2dt32479b, 10.1039c2dt32479b
10.1039/C2ee22769j, 10.1039c2ee22769j
10.1039/c2ee23337a, 10.1039c2ee23337a
10.1039/C2jm00001f, 10.1039c2jm00001f
10.1039/C2jm15538a, 10.1039c2jm15538a
10.1039/C2jm15592c, 10.1039c2jm15592c
10.1039/C2jm15596f, 10.1039c2jm15596f
10.1039/C2jm15601f, 10.1039c2jm15601f
10.1039/C2jm15604k, 10.1039c2jm15604k
10.1039/C2jm15609a, 10.1039c2jm15609a
10.1039/C2jm15685g, 10.1039c2jm15685g
10.1039/C2jm15721g, 10.1039c2jm15721g
10.1039/C2jm15734a, 10.1039c2jm15734a
10.1039/c2jm15811f, 10.1039c2jm15811f
10.1039/c2jm15860d, 10.1039c2jm15860d
10.1039/C2jm15890f, 10.1039c2jm15890f
10.1039/C2jm15933c, 10.1039c2jm15933c
10.1039/C2jm15966j, 10.1039c2jm15966j
10.1039/C2jm16236a, 10.1039c2jm16236a
10.1039/C2jm16513a, 10.1039c2jm16513a
10.1039/c2jm16770k, 10.1039c2jm16770k
10.1039/C2jm30866e, 10.1039c2jm30866e
10.1039/C2jm31536j, 10.1039c2jm31536j
10.1039/C2jm31541f, 10.1039c2jm31541f
10.1039/C2jm34618d, 10.1039c2jm34618d
10.1039/C2jm34973f, 10.1039c2jm34973f
10.1039/C2nj20587d, 10.1039c2nj20587d
10.1039/c2nr30244f, 10.1039c2nr30244f
10.1039/C2py20999c, 10.1039c2py20999c
10.1039/C2ra20641b, 10.1039c2ra20641b
10.1039/C2ra21865h, 10.1039c2ra21865h
10.1039/C2ra22118g, 10.1039c2ra22118g
10.1039/C2sc00017b, 10.1039c2sc00017b
10.1039/C2sc20306e, 10.1039c2sc20306e
10.1039/C2sc20443f, 10.1039c2sc20443f
10.1039/C2sc20601c, 10.1039c2sc20601c
10.1039/C2sc21253f, 10.1039c2sc21253f
10.1039/C2ta00030j, 10.1039c2ta00030j
10.1039/C2ta00155a, 10.1039c2ta00155a
10.1039/C2ta00616b, 10.1039c2ta00616b
10.1039/C2ta00635a, 10.1039c2ta00635a
10.1039/C2ta00907b, 10.1039c2ta00907b
10.1039/C2ta01125e, 10.1039c2ta01125e
10.1039/C2ta01260j, 10.1039c2ta01260j
10.1039/C3cc00093a, 10.1039c3cc00093a
10.1039/C3cc37695h, 10.1039c3cc37695h
10.1039/C3cc38260e, 10.1039c3cc38260e
10.1039/C3cc38519a, 10.1039c3cc38519a
10.1039/C3cc38730e, 10.1039c3cc38730e
10.1039/C3cc38765h, 10.1039c3cc38765h
10.1039/C3cc38955c, 10.1039c3cc38955c
10.1039/C3cc39287b, 10.1039c3cc39287b
